-3.586662049234980998e+00,3.144218234852506288e+00,2.000000000000000000e+00
9.409155421417489951e-01,3.252503179481312401e+00,0.000000000000000000e+00
1.695763395096290260e+00,1.230713959000703683e+00,1.000000000000000000e+00
4.040086080055022011e-01,4.912577292900239812e+00,0.000000000000000000e+00
1.566692193017831913e+00,1.272108701573219758e+00,1.000000000000000000e+00
-4.636632720624480619e-01,2.349168879128471943e+00,2.000000000000000000e+00
-1.589086385327098672e-01,4.465512638007697710e+00,2.000000000000000000e+00
-3.659532227925847980e+00,3.695529331781005844e+00,2.000000000000000000e+00
-7.386545277933075360e-01,2.814285539694618699e+00,2.000000000000000000e+00
1.934936117731282712e+00,1.867633085316573460e+00,1.000000000000000000e+00
1.163717558815669406e+00,5.182762460283731443e+00,0.000000000000000000e+00
2.307199660571792599e+00,8.093283092592746808e-01,1.000000000000000000e+00
-1.992671151481268277e+00,2.036935387910229878e+00,2.000000000000000000e+00
6.440064243982958070e-01,4.088346067630055813e+00,0.000000000000000000e+00
1.036135578691346204e+00,4.576012035414192880e+00,0.000000000000000000e+00
-2.792270637863014660e+00,2.386830380050537048e+00,2.000000000000000000e+00
1.805043019949231997e+00,4.590642215097108902e+00,0.000000000000000000e+00
3.283346184725102201e+00,2.771593938429929294e-01,1.000000000000000000e+00
-2.080465909138740077e-01,3.888361183115152109e+00,0.000000000000000000e+00
3.106633817943130760e-01,5.692500463314452475e+00,0.000000000000000000e+00
3.121100375924042769e+00,5.153818865739762778e+00,0.000000000000000000e+00
7.736127033485995508e-01,4.536757649119621538e-01,1.000000000000000000e+00
-2.828785242828954605e+00,3.638150415739147547e+00,2.000000000000000000e+00
9.148526337543269049e-01,5.845795776932820154e+00,0.000000000000000000e+00
2.532013807900380664e-01,3.683192527473209577e+00,0.000000000000000000e+00
-5.401918521226867220e-01,2.707088040123039718e+00,2.000000000000000000e+00
3.375188365449637740e+00,1.664960405453045578e+00,1.000000000000000000e+00
-2.922290423797038184e+00,3.293469200261774699e+00,2.000000000000000000e+00
2.320941244388340596e+00,4.119144890059168951e+00,0.000000000000000000e+00
2.524225910240360804e+00,3.794544871061773517e-01,1.000000000000000000e+00
1.948919880817165051e+00,2.855032763407715501e-01,1.000000000000000000e+00
-1.671664200906652908e-01,5.176244364790600017e+00,0.000000000000000000e+00
4.635829158235502678e-01,1.217597273407329039e+00,1.000000000000000000e+00
-2.996275086832951295e+00,1.506891309455514083e+00,2.000000000000000000e+00
6.576755584183595627e-01,3.066331163372173041e+00,0.000000000000000000e+00
2.679663358853997313e+00,7.540475656062965992e-01,1.000000000000000000e+00
-7.211697676209684049e-01,4.155349921086813225e+00,2.000000000000000000e+00
9.857200971952334578e-01,5.911070771963641945e+00,0.000000000000000000e+00
2.727737022217046725e+00,-1.723867997454255896e-01,1.000000000000000000e+00
1.965963714844896959e+00,4.893524685098728177e+00,0.000000000000000000e+00
1.828796849542868141e+00,4.164278243666639234e+00,0.000000000000000000e+00
-2.400898126621941575e+00,3.201217745397364034e+00,2.000000000000000000e+00
1.296999836003456696e+00,4.939703178821143403e+00,0.000000000000000000e+00
1.421037273162267578e+00,1.746598312410482023e+00,1.000000000000000000e+00
8.544348971703998874e-01,-3.143820952798630497e-01,1.000000000000000000e+00
4.545152094047677505e-02,4.917222393901854005e+00,0.000000000000000000e+00
-1.210301913608683000e+00,3.259194241515150914e+00,2.000000000000000000e+00
2.923182432899116279e+00,5.506662481941142495e+00,0.000000000000000000e+00
1.090490961979752926e+00,4.665577754548621670e+00,0.000000000000000000e+00
-1.762384914361716071e+00,2.753861955922173976e+00,2.000000000000000000e+00
-1.873084894050171423e+00,2.518429777493444988e+00,2.000000000000000000e+00
-1.767492693911043578e-02,4.350735898783266720e+00,0.000000000000000000e+00
2.657073142930407972e+00,5.119227519896236700e+00,0.000000000000000000e+00
2.525971497090750972e-02,-2.259249933410634181e-02,1.000000000000000000e+00
2.655012295261601096e+00,4.830158512882388733e-01,1.000000000000000000e+00
5.269722839438488737e-01,1.246216087793493799e+00,1.000000000000000000e+00
-3.542547666017468622e+00,3.279231410914381417e+00,2.000000000000000000e+00
1.432422658426925732e+00,2.280403008759154915e+00,1.000000000000000000e+00
1.205265891106452436e+00,5.286189360556432515e-01,1.000000000000000000e+00
2.438900379133168705e+00,1.506880891465157912e+00,1.000000000000000000e+00
-1.693452317130312856e+00,2.190998622478402602e+00,2.000000000000000000e+00
1.638031144251393290e+00,1.330996986334052945e+00,1.000000000000000000e+00
1.658437152369545586e+00,6.453437142718786435e-01,1.000000000000000000e+00
1.168307857517142390e+00,-4.269878467792913579e-01,1.000000000000000000e+00
-3.412046777307435441e+00,3.029231984143278655e+00,2.000000000000000000e+00
-1.110086716835158915e+00,3.169068449286331024e+00,2.000000000000000000e+00
-1.839609600470612394e+00,2.394740632158829818e+00,2.000000000000000000e+00
3.970135159968936067e-01,2.302724490446406147e+00,0.000000000000000000e+00
-2.678624269105720934e+00,2.390994177483127370e+00,2.000000000000000000e+00
-1.882610097610824429e+00,1.874403796573200998e+00,2.000000000000000000e+00
1.708875693169729981e+00,9.825800903233034012e-01,1.000000000000000000e+00
-1.568037577816116857e+00,3.116339151514578631e+00,2.000000000000000000e+00
3.710556755481391189e-01,3.980189482061902595e+00,0.000000000000000000e+00
-1.744721860105102884e+00,4.284317314653257824e+00,2.000000000000000000e+00
-1.308997848335294645e+00,2.118034029714855215e+00,2.000000000000000000e+00
1.727043331480361044e+00,1.038697129683064491e+00,1.000000000000000000e+00
-7.236477815852571105e-02,5.114531165707158600e+00,0.000000000000000000e+00
1.883679377209618533e+00,5.422990973078315458e-01,1.000000000000000000e+00
1.395366274303909027e+00,2.921168009798888576e+00,0.000000000000000000e+00
-7.448368750147895678e-01,3.167066976594638206e+00,2.000000000000000000e+00
-1.805107013516443315e+00,2.707762265943799207e+00,2.000000000000000000e+00
-1.512457454984386107e-01,5.003528647697109477e+00,0.000000000000000000e+00
-1.271052309495412258e+00,4.486284163923190960e+00,2.000000000000000000e+00
-1.115229967623013518e+00,2.049731448972766934e+00,2.000000000000000000e+00
1.468203281491360812e+00,4.285932788669370441e-01,1.000000000000000000e+00
5.165454547345093017e-01,3.241218361738218867e+00,0.000000000000000000e+00
-1.334771969202753317e+00,1.830165972973223587e+00,2.000000000000000000e+00
5.175831149700069744e-01,3.909520455998322319e+00,0.000000000000000000e+00
3.092365929737685981e+00,1.869320392771075756e+00,1.000000000000000000e+00
-1.727249126075393715e+00,2.096110965095506096e+00,2.000000000000000000e+00
-2.025782677136076071e+00,2.494308368993810365e+00,2.000000000000000000e+00
1.792613894959801391e+00,2.123206693074758400e-01,1.000000000000000000e+00
2.526769442883662897e+00,9.772435382781321511e-01,1.000000000000000000e+00
6.134108262706333692e-01,5.403987890792574689e+00,0.000000000000000000e+00
1.737178947551398789e+00,-5.571631098479925548e-01,1.000000000000000000e+00
-5.593730930160163428e-01,6.059485183157001131e+00,0.000000000000000000e+00
2.083531691201443437e+00,5.385929191354359880e+00,0.000000000000000000e+00
1.955780929923652600e+00,1.815819100482156667e+00,1.000000000000000000e+00
2.011669619972628054e-01,6.022845785237520566e+00,0.000000000000000000e+00
-6.903494128903301386e-01,3.441884393591254643e+00,2.000000000000000000e+00
2.671105705897123705e+00,3.090804172420188234e+00,0.000000000000000000e+00
1.747417629258916971e+00,3.717864293478257753e+00,0.000000000000000000e+00
1.495201813499941856e+00,4.116318447428194638e+00,0.000000000000000000e+00
2.444384247064863569e-01,2.750132985349880599e+00,0.000000000000000000e+00
-1.207622089420009148e+00,3.473080160287073781e+00,2.000000000000000000e+00
4.088645577054645486e+00,8.596322234433584342e-01,1.000000000000000000e+00
1.017452744117796515e+00,4.135321862425139550e+00,0.000000000000000000e+00
-6.838357960401739710e-01,4.188977196766821898e+00,2.000000000000000000e+00
2.099813004917959525e+00,1.342116758590797598e+00,1.000000000000000000e+00
1.114539491900618629e+00,1.987694420652367677e+00,1.000000000000000000e+00
3.400303611475109733e+00,-9.653228625742424907e-01,1.000000000000000000e+00
4.053801942336278108e-01,3.977320278059965908e+00,0.000000000000000000e+00
2.683878955629480423e+00,9.010574601155793006e-01,1.000000000000000000e+00
5.280408729234207232e-01,6.040366175883677080e+00,0.000000000000000000e+00
2.315697052962534919e+00,6.010087585875915295e+00,0.000000000000000000e+00
2.302332243384423549e+00,9.584008524196174772e-02,1.000000000000000000e+00
-7.874768723770891876e-01,2.922645643002547367e+00,2.000000000000000000e+00
1.332676119941975879e+00,3.320031969590934828e+00,0.000000000000000000e+00
1.105909292591285231e+00,5.612633483715067761e+00,0.000000000000000000e+00
8.833731119322929537e-01,4.673325979192925139e+00,0.000000000000000000e+00
1.772629056793935121e-01,2.521070506046855897e+00,0.000000000000000000e+00
2.183025368421579682e+00,6.102680845073511495e-01,1.000000000000000000e+00
-1.118500291849789718e+00,1.271115891429044353e+00,2.000000000000000000e+00
6.276759428793379225e-01,4.031714851930588317e+00,0.000000000000000000e+00
-8.063956901340082473e-01,2.988316418978618216e+00,2.000000000000000000e+00
9.509060730417057128e-01,4.689286010925766135e+00,0.000000000000000000e+00
1.244684435331945505e+00,5.497534634466717307e+00,0.000000000000000000e+00
2.090035018089047014e+00,-5.933799321518216097e-01,1.000000000000000000e+00
1.407623571736264179e+00,1.659699702392672949e-01,1.000000000000000000e+00
-2.120954701342579796e+00,3.076119319299547961e+00,2.000000000000000000e+00
8.876628065636059661e-01,3.706656869722493308e+00,0.000000000000000000e+00
3.016925980817286135e+00,4.896164364716879547e-01,1.000000000000000000e+00
-1.949933607652692746e+00,2.722823937815137985e+00,2.000000000000000000e+00
1.528941511857967228e+00,5.133773331858264122e+00,0.000000000000000000e+00
-2.443141700980533848e+00,2.847812980986357267e+00,2.000000000000000000e+00
1.935675001604617806e+00,6.296518684763813267e-01,1.000000000000000000e+00
-1.644000271996238993e+00,3.002440167780134672e+00,2.000000000000000000e+00
2.001730694635465824e+00,3.192444089130102469e+00,0.000000000000000000e+00
-2.552726223106001946e+00,3.624344030449572873e+00,2.000000000000000000e+00
2.017313215271356874e+00,6.394651867870200235e-01,1.000000000000000000e+00
-8.326386594127443974e-01,3.844377207237613447e+00,2.000000000000000000e+00
-3.658617548885498838e-01,4.699239858586473417e+00,0.000000000000000000e+00
-2.183044206137131571e+00,3.094783921989029185e+00,2.000000000000000000e+00
5.846318819970213188e-01,5.968124683079797599e+00,0.000000000000000000e+00
2.041153620990578510e+00,1.042499011406337495e+00,1.000000000000000000e+00
1.135953606574872543e+00,3.942184484860954186e+00,0.000000000000000000e+00
6.631491441529577813e-01,4.444501399641971773e+00,0.000000000000000000e+00
-1.775007494326406698e+00,2.279127092070923233e+00,2.000000000000000000e+00
1.367537989917079200e+00,-3.963486664834838802e-01,1.000000000000000000e+00
1.439657713469383093e+00,2.391259376508821699e+00,1.000000000000000000e+00
8.793933548710930470e-01,2.389981271594305845e+00,1.000000000000000000e+00
1.014703332793156498e+00,1.600741951476930769e+00,1.000000000000000000e+00
-4.909084337229450146e-01,4.720291357421587009e+00,0.000000000000000000e+00
-7.505676030262994347e-01,5.278250776556832058e-01,2.000000000000000000e+00
2.874428538716210735e+00,1.183160053610108786e+00,1.000000000000000000e+00
1.552388452034327848e+00,2.848526887568638699e+00,0.000000000000000000e+00
-3.379874927641890459e-01,1.443351231861379480e+00,1.000000000000000000e+00
2.677652397396045991e+00,1.522937889228342279e+00,1.000000000000000000e+00
2.745264384913455480e+00,1.218327195662996854e+00,1.000000000000000000e+00
1.115722761673719754e+00,4.644133595090345956e+00,0.000000000000000000e+00
-3.341669978241689432e+00,2.432373091296071710e+00,2.000000000000000000e+00
-1.948881782392021478e+00,9.365851043826207700e-01,2.000000000000000000e+00
6.040129958627225015e-01,3.631077997151708203e+00,0.000000000000000000e+00
3.019049240135342149e+00,2.994858220309501995e+00,0.000000000000000000e+00
2.832270000949179689e-01,2.877746377522851340e+00,2.000000000000000000e+00
-7.954098605624881912e-02,6.053046394532753283e+00,0.000000000000000000e+00
1.518584886827420544e+00,8.503530932953451416e-01,1.000000000000000000e+00
1.623577288825725162e+00,1.455986128447098071e+00,1.000000000000000000e+00
1.925526442828013884e-01,3.782822629160416117e+00,0.000000000000000000e+00
1.481574198435871903e+00,5.401190270420188622e-01,1.000000000000000000e+00
-2.476069630808417799e+00,3.656105314925335747e+00,2.000000000000000000e+00
-2.725894502356957183e+00,1.146120040525704598e+00,2.000000000000000000e+00
-6.781625346316393355e-01,4.521728108625220344e-01,2.000000000000000000e+00
7.607626589588678545e-02,2.913493340348539462e+00,0.000000000000000000e+00
6.958727996318596620e-01,4.354336135455160850e+00,0.000000000000000000e+00
2.039949148957581393e+00,1.238900221937510482e+00,1.000000000000000000e+00
-1.493598863502770824e+00,3.608994428292556123e+00,2.000000000000000000e+00
-1.037923310973137614e+00,3.313020923237961046e+00,2.000000000000000000e+00
-1.979439043800189868e+00,5.089090572922496669e+00,2.000000000000000000e+00
-2.740036893588113642e+00,2.232466211902219833e+00,2.000000000000000000e+00
2.634250539989513307e+00,-5.158974078321707513e-01,1.000000000000000000e+00
3.254505500531457152e-02,3.533933257506394199e+00,2.000000000000000000e+00
-2.344790934585053055e+00,2.535996402453011278e+00,2.000000000000000000e+00
1.126276224381771218e+00,4.875315620651285542e+00,0.000000000000000000e+00
2.893931058135751133e+00,1.203632145359072592e+00,1.000000000000000000e+00
2.762962687330956513e+00,4.778864728755880531e-01,1.000000000000000000e+00
1.581335359857686917e+00,4.670502980065389664e+00,0.000000000000000000e+00
3.965049262918942663e-01,4.674870563014988378e-01,1.000000000000000000e+00
4.749659963389303297e-01,1.303504675563260218e+00,1.000000000000000000e+00
-1.193161512068913410e+00,3.045737886001635086e+00,2.000000000000000000e+00
-1.873011402046087515e-01,4.544133109862654507e+00,0.000000000000000000e+00
6.685502084327155092e-01,9.545994547182353740e-01,1.000000000000000000e+00
-4.245205054476115514e-01,2.976252757042341379e+00,2.000000000000000000e+00
1.831349654319525566e+00,4.167565839980461817e+00,0.000000000000000000e+00
2.037171692590180605e+00,4.141854975217274415e+00,0.000000000000000000e+00
-2.231270253466678177e+00,2.818531892208923750e+00,2.000000000000000000e+00
1.990242408442351341e+00,3.331848969921308967e+00,0.000000000000000000e+00
-3.396808245504872037e-01,2.123705324638196057e+00,2.000000000000000000e+00
-1.947065004669391586e+00,1.642666759519489261e+00,2.000000000000000000e+00
-1.321420755704175942e+00,4.892044063344714644e+00,0.000000000000000000e+00
-1.182444826210863997e+00,2.887064208854364100e+00,2.000000000000000000e+00
3.511590047882661159e-01,4.169116241153486335e+00,0.000000000000000000e+00
1.932912790822389315e+00,1.920865886280362700e+00,1.000000000000000000e+00
1.517683059364051346e+00,6.835341031755305385e-01,1.000000000000000000e+00
1.869054212885303379e+00,1.689824680810640967e+00,1.000000000000000000e+00
1.999803759546795234e+00,8.010889112758796671e-01,1.000000000000000000e+00
1.754262657520050173e+00,3.635838809082592160e+00,0.000000000000000000e+00
1.670881574638795719e+00,5.044941066015748099e+00,0.000000000000000000e+00
5.662908253808862646e-01,4.319518570570941129e+00,0.000000000000000000e+00
1.830748804779679828e+00,4.382583444695061559e+00,0.000000000000000000e+00
2.706917902378841223e+00,5.636250639739372126e+00,0.000000000000000000e+00
-1.351341285785662372e+00,1.314475691198090601e+00,2.000000000000000000e+00
-2.119601683346408638e+00,2.455071691987132709e+00,2.000000000000000000e+00
1.777155849290467993e+00,-6.107397657590423190e-01,1.000000000000000000e+00
2.045496891663566963e+00,4.589035678180755085e+00,0.000000000000000000e+00
1.632451584506278142e+00,4.419871947130059375e+00,0.000000000000000000e+00
1.468099797284559749e+00,5.458056222690959025e-01,1.000000000000000000e+00
2.033374009473835731e+00,2.334358416528169444e-01,1.000000000000000000e+00
2.414409232508995196e+00,-1.597669820846048250e+00,1.000000000000000000e+00
-1.347533836015086806e+00,2.872339074467623377e+00,2.000000000000000000e+00
2.827399053295980735e+00,1.924655339929753017e+00,1.000000000000000000e+00
-2.251967870007336447e+00,1.911401529443653713e+00,2.000000000000000000e+00
-2.376835654963770139e+00,3.132175094382203540e+00,2.000000000000000000e+00
1.775469966904253294e+00,9.853238095798418916e-01,1.000000000000000000e+00
2.143219992376248051e+00,1.422321971715901245e+00,1.000000000000000000e+00
-1.709511169911905659e+00,2.818987759954740380e+00,2.000000000000000000e+00
-6.786827059235509552e-01,2.677046989721310055e+00,2.000000000000000000e+00
-1.649087389060206466e-01,3.415701119119948448e+00,2.000000000000000000e+00
4.128792549348425212e+00,-5.635058051145569458e-02,1.000000000000000000e+00
1.447219073025073355e+00,4.149395629348366477e+00,0.000000000000000000e+00
-4.762379842556614395e-01,4.112321075255818137e+00,0.000000000000000000e+00
-5.366481088235689478e-01,4.086102036426721540e+00,2.000000000000000000e+00
1.436213671507063694e+00,-1.950060028467717199e-01,1.000000000000000000e+00
3.059907387028991677e-01,3.559992642655276818e+00,0.000000000000000000e+00
8.996976340853164444e-01,2.851350061680749004e+00,2.000000000000000000e+00
